m_campaign_0,m_campaign_1,m_campaign_2,m_campaign_3
0.034905,0.543238,0.373317,0.518688
0.813746,0.326299,0.211949,0.607590
0.802208,0.370388,0.511394,0.588150
0.546240,0.365630,0.213687,0.652963
0.025721,0.413783,0.116672,0.594997
0.696417,0.365699,0.101552,0.824716
0.376078,0.425667,0.158063,0.642607
0.068284,0.193113,0.435939,0.797178
0.312227,0.428792,0.063235,0.506820
0.394490,0.296978,0.166318,0.791796
0.122662,0.367485,0.154009,0.536583
0.947521,0.335407,0.051380,0.596008
0.426041,0.253714,0.250317,0.660009
0.810028,0.570601,0.130923,0.637336
0.597546,0.294673,0.182540,0.651245
0.381699,0.287230,0.148293,0.511719
0.512642,0.617733,0.322780,0.575427
0.506112,0.152204,0.553139,0.619172
0.378897,0.546709,0.360814,0.801831
0.112914,0.376374,0.053006,0.479730
0.836278,0.414814,0.294868,0.616746
0.503024,0.282242,0.377156,0.903707
0.504690,0.366992,0.266993,0.675659
0.450508,0.399509,0.259748,0.536665
0.419756,0.396567,0.132416,0.862619
0.917002,0.503014,0.242685,0.796110
0.923378,0.535155,0.220806,0.667329
0.739064,0.261576,0.203156,0.429358
0.047127,0.232476,0.365728,0.650271
0.384946,0.416305,0.173422,0.560246
0.687040,0.370467,0.293679,0.590969
0.551846,0.359579,0.271391,0.669541
0.811757,0.531406,0.088966,0.535283
0.285577,0.455654,0.677708,0.572633
0.860407,0.517366,0.055168,0.433824
0.305182,0.353475,0.045199,0.588556
0.462808,0.378042,0.115352,0.405947
0.257026,0.468442,0.457207,0.501251
0.735827,0.498251,0.678434,0.479601
0.154791,0.397480,0.119750,0.595990
0.797152,0.489706,0.271538,0.591260
0.692399,0.505496,0.409432,0.796366
0.191490,0.454813,0.346132,0.540075
0.759713,0.441221,0.261053,0.731102
0.075459,0.444129,0.074665,0.723936
0.430443,0.365689,0.337463,0.668660
0.815201,0.516849,0.177374,0.696243
0.258053,0.322691,0.337991,0.732894
0.606991,0.246434,0.042173,0.789115
0.492973,0.401097,0.283706,0.680986
0.000920,0.305061,0.224958,0.760000
0.423128,0.348283,0.446156,0.471083
0.995739,0.263229,0.197265,0.506451
0.052513,0.332176,0.163642,0.645701
0.171945,0.523980,0.230807,0.514108
0.017892,0.306964,0.556161,0.584464
0.531487,0.364025,0.431460,0.826574
0.266463,0.490810,0.603798,0.754552
0.047393,0.295596,0.424168,0.842151
0.093473,0.343829,0.126196,0.705748
0.078871,0.529564,0.246347,0.747465
0.671407,0.387646,0.052612,0.523277
0.124837,0.262652,0.447118,0.549079
0.958320,0.336429,0.368201,0.800138
0.502537,0.473001,0.199075,0.705962
0.305818,0.606110,0.182640,0.511881
0.904149,0.306553,0.092188,0.631488
0.783283,0.293897,0.494351,0.636794
0.346933,0.248995,0.477427,0.725685
0.585854,0.377840,0.168067,0.540160
0.629782,0.322613,0.328965,0.516518
0.936714,0.412059,0.720570,0.527951
0.964298,0.264116,0.097848,0.736756
0.731612,0.199696,0.757944,0.501861
0.157232,0.350607,0.227472,0.454975
0.595340,0.384320,0.060811,0.606847
0.080883,0.318895,0.200903,0.586999
0.430899,0.427472,0.304266,0.586317
0.758581,0.272832,0.225294,0.515433
0.820636,0.323836,0.577730,0.703873
0.360919,0.587837,0.303612,0.713560
0.283211,0.392444,0.264603,0.573160
0.724197,0.300234,0.233720,0.715382
0.909887,0.348548,0.383907,0.593167
0.828049,0.391516,0.198603,0.478152
0.687097,0.507495,0.126569,0.594902
0.367107,0.277927,0.705042,0.649309
0.318971,0.527101,0.117627,0.695482
0.750066,0.417737,0.748815,0.633838
0.657802,0.305882,0.167790,0.775318
0.015616,0.431543,0.120079,0.566679
0.508105,0.464267,0.642470,0.518208
0.977933,0.440229,0.240243,0.484093
0.293644,0.232131,0.474582,0.669497
0.962759,0.388438,0.067757,0.695629
0.809461,0.316788,0.262709,0.782054
0.551676,0.583182,0.387610,0.750012
0.161186,0.532875,0.539196,0.537362
0.489030,0.589404,0.371444,0.757818
0.953295,0.432408,0.118162,0.664557
0.000313,0.315161,0.023748,0.594977
0.351605,0.476996,0.229049,0.404870
0.347336,0.362044,0.173166,0.629645
0.807377,0.393519,0.177839,0.531953
0.048098,0.413327,0.203218,0.689868
0.248030,0.407875,0.131952,0.708309
0.907765,0.212573,0.101775,0.735849
0.762483,0.403189,0.200099,0.523306
0.281450,0.375352,0.094548,0.792917
0.779651,0.301181,0.084148,0.600815
0.923253,0.512938,0.307734,0.514429
0.973292,0.388782,0.368710,0.579863
0.980736,0.257775,0.293415,0.679867
0.538485,0.503459,0.379894,0.582128
0.109605,0.436044,0.659599,0.853792
0.522193,0.222472,0.443465,0.685602
0.161785,0.239842,0.121556,0.594560
0.541220,0.422556,0.355734,0.613694
0.076966,0.317987,0.138602,0.688562
0.703769,0.449387,0.195415,0.402915
0.061661,0.576411,0.243662,0.486940
0.279910,0.437357,0.077603,0.554983
0.857268,0.251960,0.604119,0.571560
0.104665,0.346539,0.066937,0.676860
0.206937,0.584104,0.327193,0.382161
0.365944,0.381805,0.458240,0.356959
0.346393,0.676520,0.287949,0.577149
0.813017,0.491673,0.256452,0.620789
0.077877,0.568640,0.152919,0.646944
0.422937,0.096790,0.035347,0.740381
0.811633,0.135206,0.119266,0.517292
0.788630,0.403813,0.414467,0.690048
0.914271,0.391142,0.430391,0.259594
0.026207,0.515279,0.091528,0.693974
0.992210,0.428282,0.353445,0.395862
0.403955,0.548854,0.425199,0.740938
0.904879,0.436888,0.366009,0.486371
0.989690,0.459966,0.474227,0.846575
0.436505,0.341880,0.213533,0.562423
0.514746,0.308123,0.621061,0.821290
0.468301,0.403511,0.279245,0.569810
0.998316,0.438858,0.577593,0.370559
0.500168,0.422288,0.094975,0.688843
0.669649,0.368920,0.331973,0.505915
0.429012,0.287631,0.394440,0.804430
0.722006,0.276726,0.379491,0.536065
0.699213,0.382557,0.287146,0.686374
0.727488,0.401655,0.348616,0.838348
0.573588,0.411454,0.318176,0.618274
0.466625,0.211162,0.120106,0.783774
0.315528,0.399530,0.239868,0.807171
0.543145,0.436632,0.288083,0.660346
0.547453,0.332484,0.264622,0.493281
0.609432,0.530686,0.214813,0.514418
0.054932,0.467782,0.129184,0.687203
0.100905,0.359088,0.423973,0.640727
0.739254,0.345125,0.484071,0.558437
0.744377,0.226763,0.231994,0.420178
0.126748,0.259173,0.417438,0.327828
0.765064,0.351298,0.222334,0.731930
0.949957,0.385787,0.345029,0.505154
0.948887,0.420271,0.604352,0.465907
0.561387,0.424004,0.415370,0.642745
0.145117,0.312542,0.249645,0.656706
0.779953,0.291488,0.396037,0.838735
0.516396,0.546341,0.152380,0.542692
0.904899,0.497231,0.250447,0.530408
0.538835,0.424789,0.341582,0.501305
0.211240,0.279570,0.201311,0.698077
0.117745,0.478039,0.292920,0.551810
0.023913,0.369904,0.323050,0.512447
0.892640,0.442043,0.425096,0.397527
0.922089,0.513616,0.544851,0.667965
0.094227,0.539780,0.029320,0.551516
0.681808,0.307756,0.254645,0.648149
0.295155,0.628958,0.085176,0.765742
0.873810,0.448310,0.286986,0.506855
0.966158,0.195745,0.380631,0.637833
0.450572,0.440439,0.605833,0.357243
0.384088,0.255964,0.044060,0.615710
0.900619,0.420040,0.117279,0.353268
0.281028,0.320543,0.373589,0.682221
0.893029,0.365493,0.300430,0.727343
0.955893,0.463071,0.416732,0.634673
0.221384,0.478074,0.258438,0.504826
0.396580,0.278314,0.156285,0.506135
0.759552,0.526147,0.411221,0.641665
0.243161,0.425690,0.329884,0.610516
0.691582,0.489089,0.324512,0.770771
0.427913,0.392428,0.072453,0.428025
0.968748,0.330756,0.396393,0.591132
0.859216,0.537042,0.611252,0.766134
0.945904,0.448305,0.157809,0.571871
0.581382,0.340333,0.408236,0.432598
0.754695,0.524346,0.060350,0.641027
0.255283,0.462381,0.135798,0.541411
0.707653,0.348903,0.440030,0.591359
0.120196,0.313268,0.034161,0.777072
0.292444,0.364000,0.269078,0.764687
0.674010,0.360470,0.423457,0.664798
0.872163,0.519158,0.213358,0.484788
0.182001,0.160337,0.336617,0.544629
0.268398,0.319352,0.787754,0.816696
0.094021,0.417150,0.183818,0.828219
0.016208,0.236470,0.422145,0.775190
0.275032,0.291564,0.330190,0.612674
0.450931,0.321791,0.095040,0.467283
0.045231,0.363174,0.499733,0.620295
0.144284,0.205773,0.172765,0.713297
0.683792,0.403417,0.573813,0.739448
0.863080,0.441739,0.157040,0.492121
0.040928,0.438435,0.396295,0.600726
0.761934,0.217823,0.161911,0.636773
0.307383,0.573326,0.072055,0.586231
0.413722,0.430908,0.336294,0.669477
0.957046,0.507542,0.155994,0.643208
0.355736,0.379640,0.315962,0.463307
0.196950,0.196204,0.323695,0.592578
0.831215,0.376532,0.190623,0.678482
0.217767,0.541557,0.171122,0.605787
0.623443,0.441698,0.172237,0.603028
0.605395,0.300300,0.616709,0.534755
0.160157,0.319875,0.233164,0.852466
0.792701,0.390840,0.089133,0.555707
0.642662,0.293515,0.113411,0.479128
0.095073,0.518740,0.260945,0.457846
0.739702,0.501593,0.273655,0.591446
0.369246,0.424993,0.762650,0.492472
0.343575,0.491422,0.250632,0.609685
0.744955,0.501165,0.464812,0.560796
0.038739,0.361770,0.404250,0.400736
0.776718,0.426002,0.545147,0.511846
0.580929,0.376134,0.510705,0.551267
0.711612,0.455873,0.257152,0.563776
0.769113,0.462145,0.591568,0.632797
0.860611,0.497864,0.096010,0.514268
0.855901,0.423283,0.253751,0.475493
0.282784,0.305784,0.177334,0.410434
0.556096,0.519770,0.206011,0.850320
0.528647,0.306636,0.016832,0.816200
0.727688,0.349317,0.197884,0.396325
0.818958,0.556239,0.205994,0.557334
0.370603,0.315679,0.293702,0.424982
0.552508,0.387842,0.436796,0.541899
0.610254,0.206185,0.294538,0.529846
0.140439,0.456033,0.499715,0.572179
0.894135,0.303071,0.302660,0.586644
0.568860,0.290169,0.309222,0.546375
0.129102,0.580323,0.103262,0.670425
0.243561,0.428734,0.208315,0.578750
0.033187,0.555678,0.041970,0.763320
0.296241,0.339857,0.344990,0.651680
0.151850,0.422159,0.173847,0.488903
0.815020,0.448874,0.397157,0.620849
0.759130,0.295707,0.117485,0.609846
0.270480,0.544053,0.193091,0.638849
0.557442,0.342101,0.324109,0.648045
0.264584,0.648939,0.876578,0.316498
0.020376,0.787920,0.306421,0.870873
0.380170,0.307194,0.111039,0.702587
0.670912,0.440970,0.280188,0.708185
0.587043,0.508042,0.491009,0.616346
0.561301,0.385392,0.071160,0.538408
0.425873,0.273443,0.375934,0.660865
0.784739,0.279294,0.250466,0.596159
0.955652,0.488020,0.294151,0.391788
0.079332,0.419051,0.072107,0.674060
0.114405,0.407230,0.217535,0.592197
0.709938,0.509365,0.145584,0.623401
0.775274,0.344514,0.125954,0.620648
0.493282,0.230650,0.567133,0.730490
0.133519,0.361149,0.378894,0.367472
0.334140,0.496515,0.334773,0.645658
0.469480,0.512166,0.216963,0.588624
0.655413,0.391297,0.206291,0.757974
0.363095,0.176288,0.562986,0.457042
0.508063,0.309273,0.366713,0.504228
0.739563,0.661792,0.231313,0.636392
0.688809,0.526338,0.118305,0.801796
0.259619,0.247197,0.522194,0.965123
0.205970,0.413789,0.145132,0.680049
0.574162,0.432837,0.144377,0.590062
0.853883,0.316217,0.164419,0.831495
0.967069,0.522476,0.438907,0.577394
0.120053,0.379762,0.207052,0.509765
0.734848,0.471791,0.375366,0.619972
0.261311,0.233286,0.278714,0.623354
0.263718,0.417641,0.464437,0.719801
0.531243,0.526377,0.208038,0.659815
0.932646,0.487525,0.334918,0.547547
0.291497,0.296766,0.408742,0.730733
0.123160,0.433188,0.471967,0.528616
0.320655,0.666233,0.572845,0.614892
0.309803,0.558119,0.075101,0.624870
0.890905,0.397701,0.326562,0.632043
0.665251,0.352085,0.144346,0.605323
0.724241,0.376329,0.347676,0.621994
0.434162,0.493248,0.237675,0.439145
0.556146,0.403556,0.197790,0.600341
0.745916,0.529241,0.192799,0.382006
0.039173,0.479490,0.493645,0.675537
0.843062,0.467495,0.545369,0.651140
0.721237,0.547443,0.263651,0.500115
0.043311,0.417212,0.448397,0.582436
0.696885,0.313152,0.157313,0.533640
0.361106,0.513601,0.111904,0.718658
0.074747,0.230312,0.533398,0.810347
0.707153,0.320431,0.185243,0.543125
0.694629,0.362688,0.318601,0.465574
0.622982,0.477126,0.180278,0.503693
0.312741,0.470860,0.185661,0.558992
0.126650,0.353748,0.176448,0.610207
0.204004,0.315636,0.235907,0.469331
0.405741,0.579001,0.199444,0.563887
0.284339,0.180045,0.168815,0.554642
0.387040,0.365199,0.444067,0.373711
0.313559,0.407749,0.259897,0.526724
0.924570,0.437778,0.126771,0.704032
0.497595,0.624828,0.058805,0.745914
0.873795,0.358676,0.444727,0.585605
0.106277,0.480214,0.325463,0.607240
0.794674,0.467661,0.116059,0.838581
0.780530,0.355351,0.463301,0.680499
0.644812,0.260384,0.282216,0.510841
0.439609,0.398526,0.491563,0.605584
0.902481,0.374804,0.226681,0.700279
0.703896,0.315866,0.404725,0.616847
0.459699,0.424647,0.109911,0.536345
0.895337,0.320804,0.080545,0.592859
0.995000,0.178349,0.176869,0.736393
0.668198,0.706764,0.322738,0.472170
0.337623,0.564619,0.227049,0.415129
0.128723,0.265219,0.339339,0.633761
0.316421,0.462713,0.550132,0.614950
0.936882,0.269632,0.299439,0.631291
0.567853,0.394835,0.282991,0.546422
0.324527,0.506237,0.542884,0.590877
0.832109,0.470217,0.250282,0.562871
0.419651,0.593730,0.066500,0.695552
0.696756,0.475226,0.375155,0.607429
0.993199,0.368960,0.106117,0.500656
0.665108,0.619669,0.248039,0.573228
0.729645,0.408879,0.490262,0.562834
0.283705,0.642993,0.204558,0.441756
0.850968,0.110129,0.489984,0.465477
0.369948,0.185194,0.325749,0.501544
0.706001,0.561230,0.131019,0.640274
0.061136,0.265492,0.276558,0.781375
0.427713,0.435922,0.084516,0.432170
0.723998,0.276504,0.187346,0.592884
0.231477,0.126321,0.402486,0.716930
0.542471,0.353250,0.192394,0.425360
0.583915,0.482085,0.116535,0.609214
0.675625,0.498548,0.421160,0.671762
0.564436,0.314529,0.371684,0.487655
0.446711,0.459287,0.055802,0.781436
0.322566,0.454905,0.830175,0.494000
0.543172,0.435799,0.466570,0.316672
0.104316,0.237591,0.096811,0.513761
0.271365,0.438003,0.505410,0.549465
0.891310,0.484539,0.145864,0.679400
0.117713,0.300089,0.041612,0.490383
0.486824,0.605588,0.483044,0.649292
0.888316,0.384943,0.559051,0.709745
0.805652,0.372264,0.220210,0.570991
0.256250,0.409234,0.295796,0.770310
0.431083,0.378021,0.339142,0.718648
0.311651,0.094153,0.208088,0.408247
0.240122,0.514057,0.430855,0.713334
0.320821,0.243284,0.537474,0.329031
0.895394,0.159066,0.080509,0.624026
0.840759,0.360502,0.392707,0.729975
0.555807,0.358455,0.079041,0.658152
0.564499,0.706470,0.215678,0.585188
0.455740,0.541237,0.147537,0.750081
0.698423,0.451760,0.120065,0.775223
0.802323,0.532245,0.098936,0.688649
0.444203,0.328112,0.366838,0.615854
0.773487,0.402332,0.597292,0.509517
0.953768,0.615465,0.262919,0.389236
0.674447,0.347400,0.214044,0.545452
0.756909,0.428559,0.454502,0.762873
0.089111,0.379222,0.518184,0.643649
0.251235,0.322787,0.376803,0.602219
0.323901,0.595624,0.586792,0.717382
0.377166,0.403862,0.351198,0.801924
0.756795,0.402352,0.398160,0.528330
0.173566,0.334671,0.281672,0.707513
0.244593,0.683759,0.371578,0.427114
0.476089,0.259288,0.581813,0.542091
0.833077,0.292832,0.333253,0.490559
0.455772,0.567860,0.478429,0.741820
0.782599,0.318085,0.103263,0.752604
0.334770,0.515256,0.370209,0.751135
0.403568,0.365928,0.367289,0.774978
0.479700,0.261206,0.201502,0.389833
0.165470,0.394203,0.543315,0.522444
0.335652,0.179872,0.441540,0.542225
0.334782,0.530805,0.311721,0.600216
0.578094,0.343533,0.291414,0.530796
0.137039,0.552139,0.404824,0.579944
0.764092,0.399011,0.164943,0.578823
0.752762,0.332824,0.494385,0.482892
0.683032,0.479111,0.546490,0.537246
0.306184,0.368813,0.332773,0.412830
0.856052,0.510888,0.151208,0.639454
0.340953,0.522075,0.630248,0.551293
0.334862,0.600317,0.513541,0.585774
0.172967,0.331147,0.190800,0.629156
0.044945,0.272658,0.125942,0.665533
0.648959,0.331268,0.441690,0.625748
0.471366,0.469981,0.265304,0.671604
0.230144,0.422995,0.067063,0.555026
0.372571,0.373982,0.061215,0.772894
0.443712,0.284054,0.295841,0.642255
0.258151,0.617518,0.106419,0.558511
0.251565,0.276660,0.273889,0.541578
0.080844,0.478949,0.209684,0.471427
0.191644,0.666431,0.727364,0.864953
0.008727,0.380301,0.350822,0.521788
0.369590,0.380807,0.197804,0.548707
0.166308,0.362072,0.065043,0.614443
0.502655,0.335328,0.367520,0.531247
0.942398,0.466744,0.327668,0.473539
0.477584,0.373816,0.530219,0.485139
0.403497,0.394773,0.367137,0.665296
0.908712,0.306130,0.229367,0.737962
0.564252,0.434852,0.221211,0.496383
0.555739,0.479779,0.110183,0.721830
0.259704,0.594078,0.420093,0.594014
0.866240,0.432202,0.609638,0.434239
0.995995,0.281179,0.129199,0.693031
0.078304,0.244847,0.078825,0.794234
0.337748,0.708972,0.319251,0.611598
0.851044,0.399843,0.193444,0.687782
0.173519,0.495039,0.049820,0.696538
0.733115,0.278409,0.452623,0.555919
0.725533,0.549128,0.138220,0.592545
0.639557,0.371371,0.157040,0.490165
0.335045,0.257374,0.362830,0.619304
0.654683,0.432023,0.473497,0.585206
0.624718,0.270827,0.025675,0.594709
0.725567,0.498531,0.140845,0.515901
0.400692,0.362801,0.085687,0.791377
0.633226,0.463483,0.368408,0.573273
0.017700,0.462973,0.556713,0.641975
0.067760,0.430438,0.648117,0.668319
0.195481,0.627141,0.213310,0.489901
0.071363,0.614504,0.516034,0.678078
0.478436,0.309306,0.340396,0.489321
0.709800,0.425228,0.271789,0.616993
0.011128,0.426561,0.103760,0.631773
0.566275,0.604382,0.101181,0.607362
0.798125,0.435041,0.321314,0.635440
0.487973,0.227726,0.242262,0.573775
0.711089,0.372582,0.223758,0.722839
0.855686,0.389834,0.276404,0.642165
0.415421,0.383437,0.641418,0.743170
0.069168,0.573008,0.208320,0.622495
0.214817,0.054547,0.055290,0.726084
0.027370,0.430563,0.504008,0.670431
0.267381,0.405998,0.312593,0.410570
0.840252,0.454520,0.192035,0.653333
0.631179,0.240461,0.133052,0.670251
0.775401,0.409965,0.273367,0.741441
0.796353,0.335824,0.317160,0.654798
0.662159,0.602273,0.312444,0.444058
0.301842,0.344488,0.310420,0.452063
0.407753,0.365554,0.247205,0.552237
0.315599,0.171770,0.451335,0.661572
0.194247,0.497573,0.257800,0.743680
0.706730,0.512395,0.173031,0.554210
0.125791,0.339143,0.089449,0.665822
0.731276,0.554541,0.048013,0.563504
0.635537,0.439570,0.096013,0.709671
0.884204,0.326507,0.361130,0.852187
0.387443,0.347001,0.221871,0.663421
0.850731,0.362017,0.011471,0.432305
0.802487,0.226183,0.188832,0.770248
0.494292,0.224940,0.177263,0.602665
0.682610,0.442667,0.106837,0.696730
0.372564,0.437546,0.345579,0.491953
0.027267,0.301452,0.156001,0.298225
0.585244,0.376578,0.125106,0.533146
0.302942,0.482381,0.237826,0.662428
0.768278,0.590978,0.544400,0.645531
0.008575,0.418380,0.094341,0.665057
0.113976,0.274522,0.008424,0.595959
0.271991,0.465766,0.280245,0.491497
0.422971,0.282455,0.228631,0.658119
0.740241,0.369217,0.497177,0.678238
0.909414,0.494768,0.075376,0.745198
0.453437,0.353480,0.522281,0.579517
0.822916,0.234591,0.393242,0.616043
0.656355,0.366449,0.467966,0.604826
0.130907,0.326321,0.544008,0.755318
0.140200,0.366181,0.470220,0.875672
0.280744,0.422065,0.075472,0.599169
0.895660,0.456951,0.208961,0.747124
0.005210,0.414353,0.545240,0.600402
0.002438,0.398474,0.638055,0.618912
0.853961,0.334283,0.317605,0.671615
0.758749,0.528077,0.528965,0.580952
0.848703,0.507641,0.032065,0.676757
0.702459,0.429232,0.724455,0.492404
0.806490,0.354695,0.210657,0.506018
0.096040,0.441211,0.070873,0.825475
0.578104,0.419472,0.179293,0.847320
0.355729,0.305892,0.274212,0.458656
0.535237,0.528504,0.132154,0.705041
0.313809,0.342454,0.190499,0.427767
0.216824,0.539623,0.201003,0.377708
0.183215,0.338733,0.288791,0.581762
0.111437,0.236261,0.759785,0.714583
0.379176,0.437631,0.284324,0.495745
0.830140,0.331522,0.402700,0.621075
0.575646,0.501361,0.149215,0.604749
0.297974,0.456194,0.282088,0.442903
0.906929,0.386903,0.487580,0.495361
0.366234,0.497437,0.125551,0.699805
0.446807,0.457130,0.306190,0.618963
0.785581,0.512790,0.116815,0.493532
0.412520,0.335474,0.166659,0.789538
0.254875,0.320950,0.155007,0.666116
0.402109,0.248475,0.336755,0.664961
0.548673,0.583480,0.152284,0.731866
0.913930,0.219412,0.330450,0.606311
0.756498,0.525927,0.554348,0.743601
0.896217,0.549399,0.274861,0.668848
0.509947,0.504636,0.047379,0.626718
0.473592,0.351424,0.493400,0.507763
0.408323,0.331456,0.051232,0.670842
0.168127,0.334002,0.343188,0.772871
0.821539,0.354977,0.337797,0.802604
0.097029,0.368349,0.231268,0.695917
0.289783,0.366849,0.522953,0.717636
0.223041,0.289452,0.523856,0.518553
0.564546,0.279172,0.226962,0.581159
0.603683,0.450317,0.726714,0.728702
0.269830,0.417834,0.888276,0.598242
0.178812,0.433945,0.495676,0.549497
0.235762,0.335821,0.138898,0.538757
0.333622,0.449835,0.123002,0.693814
0.389164,0.485575,0.384145,0.403567
0.786129,0.399883,0.166748,0.773585
0.906222,0.398893,0.257915,0.486727
0.654000,0.395663,0.507212,0.433755
0.055285,0.209764,0.255376,0.534995
0.463616,0.359776,0.273261,0.510485
0.468914,0.355671,0.121207,0.791844
0.892017,0.344122,0.574650,0.282136
0.320968,0.412380,0.138300,0.694312
0.718705,0.414736,0.500020,0.642190
0.788886,0.644586,0.380928,0.681853
0.512166,0.294826,0.238872,0.659515
0.491857,0.552260,0.102117,0.533424
0.119900,0.228342,0.047415,0.978739
0.061671,0.595057,0.195337,0.532551
0.972089,0.372480,0.150752,0.656689
0.563597,0.373492,0.327649,0.700460
0.267055,0.475797,0.466757,0.534309
0.803550,0.354874,0.213605,0.315891
0.054682,0.241842,0.431424,0.692198
0.943431,0.428679,0.331103,0.768690
0.170025,0.550529,0.087236,0.680582
0.985564,0.491444,0.160202,0.619441
0.293954,0.389330,0.222773,0.604905
0.908511,0.373438,0.430470,0.495348
0.041816,0.486770,0.362064,0.507150
0.145435,0.449321,0.032940,0.464975
0.038176,0.414642,0.169573,0.697957
0.286631,0.408317,0.338799,0.734040
0.754479,0.124140,0.200147,0.895452
0.154699,0.364280,0.090782,0.516778
0.132317,0.470641,0.134962,0.710048
0.711727,0.312045,0.199892,0.403438
0.560788,0.390635,0.344203,0.661092
0.058666,0.331504,0.442334,0.652214
0.284800,0.406856,0.186954,0.712178
0.755565,0.445079,0.565575,0.609548
0.547357,0.461935,0.482218,0.570989
0.943505,0.611115,0.249562,0.476480
0.771561,0.363872,0.180490,0.671731
0.740594,0.327311,0.225657,0.653737
0.810317,0.262153,0.105386,0.667543
0.084973,0.567755,0.206397,0.552498
0.352143,0.487461,0.214086,0.596186
0.812408,0.419000,0.337652,0.556905
0.297564,0.355647,0.401781,0.652997
0.446428,0.366367,0.225025,0.762700
0.622432,0.254536,0.217540,0.503155
0.112297,0.380401,0.151068,0.544158
0.697769,0.453701,0.182770,0.598638
0.395040,0.437940,0.374471,0.668438
0.877653,0.405442,0.504776,0.713665
0.488612,0.349258,0.170757,0.694702
0.030895,0.396544,0.381268,0.759665
0.751795,0.199910,0.114045,0.760352
0.692740,0.205879,0.281500,0.698365
0.949485,0.463867,0.209237,0.389803
0.811637,0.287578,0.095863,0.672228
0.566523,0.462213,0.130029,0.530993
0.781924,0.220118,0.355670,0.716389
0.195092,0.547051,0.139484,0.564756
0.907361,0.502790,0.235808,0.548902
0.765355,0.366349,0.250519,0.552894
0.494584,0.604972,0.097549,0.772749
0.040778,0.311362,0.169081,0.671637
0.414235,0.663205,0.786703,0.436490
0.353504,0.462898,0.285195,0.830615
0.662053,0.422430,0.210938,0.555995
0.988084,0.353290,0.473698,0.521818
0.313599,0.181631,0.203460,0.795693
0.933431,0.353675,0.553205,0.688759
0.684214,0.453373,0.538495,0.935932
0.159282,0.484944,0.178189,0.391619
0.676324,0.247538,0.142800,0.581373
0.553889,0.335242,0.180728,0.592342
0.273511,0.130118,0.443462,0.667010
0.133063,0.679232,0.330126,0.788735
0.164570,0.300903,0.272012,0.610432
0.867944,0.243612,0.344984,0.667946
0.474418,0.481883,0.135506,0.745242
0.566204,0.266250,0.109228,0.750534
0.736660,0.345316,0.234583,0.477841
0.208585,0.526646,0.399432,0.614981
0.248499,0.600391,0.363967,0.453161
0.777214,0.339430,0.373289,0.494149
0.308822,0.297373,0.109603,0.564261
0.151133,0.314963,0.362376,0.606357
0.808283,0.495133,0.187262,0.485095
0.303883,0.308755,0.147666,0.697281
0.124276,0.308953,0.560156,0.512956
0.631541,0.489173,0.127871,0.505748
0.259167,0.535935,0.534492,0.628144
0.143161,0.289504,0.194354,0.557854
0.254847,0.232355,0.419718,0.470138
0.628714,0.314997,0.473899,0.537448
0.292908,0.242526,0.087187,0.548083
0.083423,0.496596,0.214746,0.401160
0.494548,0.382266,0.062907,0.698243
0.291794,0.642677,0.048997,0.672607
0.156598,0.444750,0.099264,0.599273
0.507822,0.378386,0.506231,0.763242
0.348620,0.402353,0.092149,0.355918
0.576982,0.513592,0.346595,0.676343
0.751071,0.560995,0.342542,0.601242
0.469494,0.335421,0.147936,0.429863
0.861680,0.359085,0.136365,0.487356
0.041630,0.536504,0.187912,0.656421
0.733355,0.395641,0.169340,0.685174
0.089868,0.490807,0.399892,0.674955
0.108862,0.398826,0.306152,0.671208
0.637169,0.192538,0.099992,0.525994
0.845982,0.577964,0.115033,0.579299
0.257868,0.482261,0.655245,0.408553
0.506191,0.347607,0.095912,0.520058
0.766673,0.581353,0.505045,0.555582
0.185031,0.381869,0.375474,0.589093
0.412295,0.247338,0.443159,0.740646
0.592909,0.209527,0.253621,0.597489
0.787395,0.347844,0.107011,0.609682
0.573431,0.361801,0.371250,0.581017
0.146114,0.396736,0.104667,0.633818
0.830468,0.224738,0.333905,0.614055
0.811102,0.460808,0.197011,0.601563
0.722925,0.408756,0.173978,0.623687
0.732997,0.450488,0.516568,0.522905
0.455757,0.271751,0.305211,0.345164
0.650237,0.375999,0.485204,0.472722
0.998734,0.346712,0.455235,0.469845
0.974868,0.420093,0.148846,0.662923
0.186448,0.514169,0.215251,0.767757
0.637411,0.326223,0.325690,0.613290
0.867537,0.299543,0.497527,0.537439
0.060131,0.376322,0.072950,0.631187
0.574940,0.370710,0.325778,0.645199
0.115492,0.614672,0.569780,0.725278
0.183565,0.305800,0.656844,0.648591
0.359196,0.297143,0.153265,0.607538
0.556669,0.286956,0.363152,0.640906
0.541462,0.623687,0.226615,0.599458
0.503986,0.525562,0.254304,0.556011
0.957260,0.258819,0.122629,0.490001
0.509341,0.657419,0.451682,0.383654
0.733096,0.457217,0.066020,0.694952
0.334300,0.496283,0.181103,0.557860
0.744334,0.476011,0.203613,0.470966
0.747891,0.516472,0.131240,0.826401
0.669565,0.459410,0.323873,0.693873
0.754296,0.381627,0.131606,0.683111
0.572357,0.367244,0.204177,0.549892
0.855640,0.395975,0.179677,0.498419
0.832534,0.425012,0.361496,0.666009
0.096390,0.373677,0.130544,0.588305
0.448356,0.175344,0.314348,0.671601
0.120672,0.278175,0.352630,0.635672
0.950539,0.385883,0.345928,0.696247
