m_campaign_0,m_campaign_1,m_campaign_2,m_campaign_3
0.261704,0.628872,0.219199,0.637262
0.326525,0.602481,0.192582,0.780759
0.429708,0.444391,0.223036,0.625940
0.297319,0.403930,0.290599,0.558779
0.294370,0.575677,0.230590,0.477976
0.289658,0.590511,0.209993,0.598113
0.244097,0.583516,0.229485,0.589263
0.242508,0.597219,0.173796,0.595594
0.420373,0.511261,0.060636,0.551950
0.288584,0.527879,0.078163,0.506545
0.326519,0.539911,0.253071,0.475433
0.432956,0.453961,0.139641,0.561342
0.373877,0.459210,0.326592,0.650612
0.246707,0.543800,0.172753,0.546255
0.366625,0.542188,0.192362,0.544891
0.199587,0.560305,0.306414,0.448428
0.296613,0.486301,0.268179,0.470644
0.269633,0.641726,0.300849,0.633139
0.371516,0.564123,0.240941,0.546073
0.385325,0.643565,0.089088,0.574580
0.347933,0.545763,0.112078,0.630639
0.278408,0.431262,0.089301,0.605336
0.365359,0.555400,0.230549,0.637481
0.270102,0.661538,0.228666,0.728213
0.232526,0.477614,0.179929,0.624468
0.285210,0.544378,0.252195,0.614180
0.128294,0.727582,0.233103,0.679263
0.289981,0.558161,0.236777,0.715378
0.146255,0.597613,0.170502,0.663923
0.377238,0.595056,0.312294,0.727019
0.364482,0.595788,0.183929,0.610133
0.205005,0.342581,0.108634,0.730255
0.268684,0.649371,0.375727,0.628370
0.344168,0.553317,0.053380,0.547697
0.320783,0.629106,0.123631,0.544798
0.352200,0.748565,0.257514,0.624110
0.228690,0.619817,0.275123,0.716929
0.227073,0.538959,0.126416,0.586101
0.218226,0.539625,0.295859,0.551745
0.190882,0.481236,0.196902,0.694559
0.263674,0.559095,0.281895,0.597978
0.158359,0.533299,0.268332,0.583288
0.224765,0.526864,0.186170,0.552983
0.419310,0.537468,0.119553,0.631456
0.449725,0.477681,0.367070,0.764882
0.200873,0.561039,0.044213,0.574632
0.386901,0.457766,0.220247,0.437630
0.160005,0.737786,0.189062,0.478243
0.287930,0.647100,0.210986,0.597605
0.289845,0.550270,0.265269,0.581222
0.283621,0.560764,0.087401,0.527530
0.319646,0.511185,0.249096,0.601092
0.246981,0.626362,0.286585,0.530490
0.267765,0.481637,0.243769,0.573679
0.394039,0.573982,0.183703,0.626084
0.267455,0.642170,0.121609,0.606111
0.179165,0.515508,0.236218,0.560385
0.244709,0.395647,0.084901,0.533951
0.197235,0.576720,0.174248,0.590716
0.298961,0.639581,0.259955,0.683433
0.272180,0.567174,0.272574,0.501491
0.392170,0.573424,0.313545,0.643699
0.378688,0.561517,0.156795,0.483235
0.333600,0.603766,0.187932,0.673087
0.249737,0.612461,0.159991,0.679557
0.301549,0.545207,0.195947,0.628748
0.440472,0.615281,0.187409,0.529534
0.342296,0.531327,0.108042,0.550178
0.381257,0.580416,0.310266,0.527202
0.225878,0.665605,0.139505,0.652015
0.314810,0.601977,0.229897,0.635211
0.255761,0.470895,0.175584,0.568077
0.313693,0.583801,0.195319,0.526105
0.341118,0.563895,0.267719,0.606998
0.303238,0.452969,0.129354,0.597484
0.274555,0.519598,0.099675,0.802112
0.396525,0.596681,0.127489,0.671606
0.387288,0.598817,0.234369,0.676653
0.477905,0.753088,0.200226,0.710539
0.251433,0.407446,0.219723,0.505847
0.178402,0.558077,0.234668,0.657588
0.483747,0.563901,0.082617,0.545456
0.303457,0.617138,0.218981,0.602399
0.350874,0.457287,0.162382,0.597593
0.373004,0.498363,0.170053,0.391392
0.424978,0.501398,0.249654,0.417466
0.366019,0.628485,0.139078,0.634159
0.361488,0.449780,0.182277,0.556677
0.248342,0.552718,0.321909,0.623046
0.362635,0.691408,0.116367,0.632074
0.271690,0.700444,0.147909,0.664903
0.266618,0.497857,0.333630,0.543274
0.383617,0.589997,0.313840,0.605305
0.406234,0.553258,0.160434,0.720715
0.255805,0.597415,0.303879,0.651389
0.292926,0.452030,0.286459,0.586608
0.361919,0.593523,0.164511,0.713426
0.236483,0.600586,0.184964,0.508603
0.429880,0.536643,0.117469,0.654798
0.301187,0.490810,0.000982,0.549982
0.235748,0.620123,0.337470,0.604990
0.341575,0.457845,0.259925,0.573028
0.334557,0.561599,0.272363,0.573539
0.177488,0.502317,0.275793,0.616573
0.317056,0.584787,0.170774,0.610232
0.321165,0.534967,0.086231,0.546533
0.225307,0.492240,0.169815,0.552375
0.332734,0.630455,0.142570,0.647676
0.322147,0.557949,0.287442,0.603594
0.348866,0.532907,0.362505,0.609410
0.297110,0.629492,0.134126,0.830032
0.435486,0.561554,0.169566,0.665715
0.387719,0.599819,0.017683,0.515972
0.417112,0.562609,0.336787,0.658049
0.358090,0.488637,0.139390,0.546474
0.291307,0.684160,0.207768,0.575108
0.317157,0.456243,0.310335,0.549686
0.278007,0.589770,0.370913,0.576246
0.218509,0.467279,0.089854,0.778686
0.231367,0.587065,0.289257,0.650785
0.455422,0.579316,0.175014,0.673116
0.394652,0.562372,0.174055,0.573932
0.288271,0.533258,0.222673,0.637226
0.227456,0.602689,0.357239,0.547995
0.206504,0.483105,0.227602,0.707296
0.239831,0.462944,0.201848,0.605386
0.303851,0.566397,0.289157,0.593830
0.322923,0.450819,0.137028,0.664046
0.309583,0.591811,0.195510,0.564988
0.293538,0.541034,0.294034,0.578630
0.305827,0.432276,0.061750,0.466103
0.250700,0.449989,0.020383,0.600165
0.342565,0.496418,0.132135,0.506568
0.152221,0.558961,0.142734,0.563242
0.126301,0.486426,0.191268,0.659430
0.295608,0.601284,0.124836,0.727754
0.284317,0.623380,0.169198,0.588540
0.420339,0.425708,0.330982,0.736700
0.336935,0.530466,0.080396,0.532059
0.275995,0.445186,0.136719,0.459633
0.385817,0.420119,0.280302,0.649082
0.252312,0.571499,0.139055,0.671174
0.297760,0.523943,0.066242,0.424328
0.330936,0.682031,0.143153,0.633535
0.268108,0.439609,0.167624,0.511295
0.267970,0.475925,0.214844,0.597710
0.276538,0.512704,0.215215,0.704956
0.418945,0.555939,0.233377,0.488876
0.337001,0.405179,0.229457,0.519230
0.218625,0.504291,0.187724,0.551332
0.185855,0.505747,0.166285,0.591060
0.278532,0.553104,0.157293,0.457261
0.428402,0.512601,0.192083,0.631739
0.318765,0.536129,0.381621,0.751103
0.389275,0.539031,0.223379,0.679540
0.388714,0.554032,0.272044,0.705689
0.080984,0.631475,0.093765,0.633713
0.228739,0.505999,0.219510,0.614667
0.146068,0.610997,0.275864,0.587765
0.464974,0.407260,0.230144,0.547257
0.164394,0.613067,0.421077,0.748705
0.290952,0.377668,0.252878,0.620424
0.113608,0.503511,0.243023,0.454016
0.295399,0.489665,0.275963,0.678005
0.388414,0.560656,0.205350,0.687971
0.264442,0.470483,0.245700,0.693290
0.326178,0.566314,0.145247,0.606598
0.171998,0.585379,0.341155,0.649706
0.415886,0.750744,0.226283,0.625026
0.382229,0.437522,0.164804,0.538881
0.208233,0.610337,0.250594,0.560924
0.152089,0.477575,0.250456,0.694194
0.427519,0.408382,0.230691,0.550242
0.232358,0.505299,0.233761,0.404061
0.310334,0.607496,0.200216,0.542096
0.086984,0.454239,0.234883,0.622602
0.296157,0.615610,0.140709,0.639451
0.282764,0.585278,0.127101,0.593210
0.372170,0.556074,0.229476,0.510112
0.354132,0.600060,0.265416,0.660115
0.394413,0.588725,0.209513,0.513189
0.331160,0.519173,0.215959,0.600489
0.304734,0.439673,0.134934,0.513661
0.302438,0.649756,0.326579,0.544692
0.342392,0.624207,0.199886,0.623659
0.303449,0.564105,0.224237,0.564546
0.311684,0.615876,0.050769,0.526604
0.229876,0.446744,0.262620,0.598350
0.408680,0.604522,0.141630,0.758190
0.357265,0.576063,0.210385,0.628846
0.381065,0.541669,0.198639,0.486301
0.337825,0.486933,0.223905,0.628512
0.343796,0.535113,0.163228,0.655901
0.160927,0.537719,0.224977,0.674696
0.188376,0.489717,0.188172,0.616965
0.310524,0.514607,0.070771,0.676176
0.349094,0.610459,0.129297,0.470808
0.329340,0.377246,0.264395,0.604022
0.312196,0.506990,0.069306,0.627876
0.287965,0.502309,0.097441,0.483045
0.263160,0.511266,0.254286,0.575029
0.261488,0.508840,0.127291,0.490148
0.203836,0.638458,0.216438,0.580758
0.164631,0.461448,0.329728,0.579191
0.382610,0.535348,0.136273,0.442780
0.288122,0.574598,0.197570,0.478555
0.417616,0.507898,0.226789,0.628860
0.304799,0.510870,0.098414,0.700986
0.425429,0.463893,0.098060,0.596929
0.310762,0.632299,0.260814,0.618216
0.238908,0.447055,0.339626,0.578761
0.327001,0.632188,0.101164,0.607465
0.247600,0.581521,0.315067,0.628890
0.235595,0.600922,0.203389,0.451815
0.257160,0.618309,0.378080,0.540594
0.264294,0.603100,0.113827,0.638957
0.220243,0.707271,0.242607,0.510254
0.192041,0.420294,0.172853,0.585278
0.095960,0.578712,0.310033,0.747995
0.375735,0.610128,0.192279,0.584257
0.268491,0.430697,0.250073,0.547759
0.357015,0.538382,0.269243,0.599369
0.256455,0.541868,0.161095,0.571531
0.355791,0.536902,0.249259,0.524074
0.364669,0.640791,0.338800,0.554887
0.317984,0.677871,0.252514,0.764500
0.372637,0.445314,0.110489,0.550585
0.428972,0.474115,0.329084,0.560019
0.197422,0.512367,0.361054,0.691440
0.338665,0.503078,0.275856,0.732815
0.291757,0.616082,0.132186,0.615419
0.214678,0.569552,0.168582,0.694340
0.417210,0.584903,0.164557,0.686505
0.347023,0.616328,0.270543,0.596440
0.390605,0.496717,0.146613,0.443464
0.367004,0.529420,0.034781,0.621385
0.309878,0.527368,0.280178,0.594063
0.378796,0.577547,0.233070,0.562157
0.279411,0.571715,0.293125,0.756698
0.371699,0.584608,0.284263,0.678313
0.170925,0.520982,0.143640,0.632865
0.261191,0.627123,0.157389,0.541370
0.249352,0.498210,0.199767,0.562043
0.307773,0.552801,0.232440,0.646544
0.291265,0.583534,0.211897,0.482360
0.253745,0.776276,0.216203,0.489122
0.287445,0.621643,0.153701,0.543545
0.221464,0.617682,0.373979,0.654072
0.246742,0.702757,0.082061,0.590299
0.391205,0.513912,0.153901,0.575600
0.186981,0.471925,0.168451,0.619069
0.256914,0.568547,0.275756,0.616001
0.199582,0.504325,0.284246,0.655467
0.312152,0.633657,0.283474,0.526670
0.173045,0.631221,0.250889,0.648099
0.361769,0.618355,0.354975,0.661712
0.286519,0.554871,0.263998,0.775241
0.340271,0.555185,0.266856,0.476059
0.170498,0.498424,0.079244,0.594836
0.470023,0.347277,0.152629,0.647895
0.338027,0.515933,0.228691,0.648233
0.349648,0.630267,0.253070,0.553024
0.206674,0.613343,0.069589,0.627676
0.360787,0.520788,0.236030,0.592833
0.243408,0.618978,0.203177,0.581520
0.352780,0.510819,0.152435,0.615226
0.387733,0.705706,0.116664,0.786243
0.393763,0.403921,0.316246,0.430919
0.255747,0.479393,0.059751,0.529315
0.363872,0.429521,0.172809,0.561720
0.403711,0.567233,0.096923,0.634425
0.256409,0.625843,0.284162,0.457918
0.343427,0.617979,0.246527,0.563384
0.320821,0.699452,0.260137,0.593093
0.340393,0.452231,0.224417,0.711210
0.378939,0.557430,0.207945,0.484033
0.252686,0.561517,0.380199,0.581837
0.061274,0.680228,0.168909,0.561590
0.229920,0.473147,0.229735,0.663729
0.260276,0.479064,0.165660,0.611166
0.271282,0.579688,0.321821,0.741025
0.289829,0.534029,0.318519,0.488371
0.242702,0.522712,0.166440,0.705787
0.296818,0.638962,0.221011,0.650797
0.407690,0.515562,0.192624,0.637571
0.264116,0.589446,0.371326,0.696163
0.339824,0.492492,0.094545,0.553884
0.252639,0.497849,0.097803,0.594319
0.062924,0.594754,0.141648,0.570979
0.320463,0.587740,0.171327,0.661838
0.337694,0.544092,0.054829,0.431172
0.257939,0.604756,0.159537,0.584621
0.423053,0.711934,0.131966,0.603301
0.250628,0.504383,0.240372,0.488693
0.352137,0.689365,0.184610,0.640524
0.449161,0.631202,0.168988,0.604992
0.291713,0.507787,0.159794,0.555396
0.313733,0.582947,0.182945,0.405756
0.327758,0.512308,0.160663,0.580475
0.284384,0.643531,0.236442,0.496435
0.381752,0.694295,0.227252,0.481555
0.316860,0.389719,0.214336,0.635042
0.374562,0.397077,0.126702,0.494360
0.294113,0.576377,0.240636,0.405453
0.248831,0.623108,0.106906,0.627662
0.331667,0.544888,0.233510,0.719008
0.265349,0.544818,0.147288,0.674048
0.287710,0.599652,0.111901,0.580008
0.245081,0.376441,0.082547,0.522766
0.376782,0.554354,0.221885,0.661329
0.252883,0.424045,0.194845,0.620632
0.239122,0.571717,0.222801,0.555890
0.158511,0.528188,0.342886,0.630794
0.222884,0.650161,0.316775,0.570815
0.375488,0.470831,0.272603,0.611063
0.403530,0.423842,0.230289,0.389725
0.332121,0.496509,0.343633,0.429634
0.228201,0.635577,0.104982,0.726691
0.239041,0.559797,0.230185,0.543667
0.293087,0.482333,0.233789,0.612527
0.386115,0.594905,0.352321,0.607356
0.365591,0.503550,0.209880,0.649059
0.274327,0.438194,0.156072,0.620149
0.492092,0.570769,0.087662,0.484426
0.294553,0.472513,0.206312,0.509288
0.278739,0.579902,0.202598,0.639020
0.328025,0.491460,0.167732,0.530201
0.308864,0.639981,0.153369,0.572006
0.209681,0.555590,0.133659,0.639856
0.237788,0.604807,0.128069,0.659391
0.269658,0.521294,0.282541,0.451905
0.318993,0.506726,0.220009,0.651244
0.417694,0.626685,0.131762,0.509915
0.401123,0.591885,0.385152,0.722825
0.370241,0.668531,0.146689,0.599963
0.194503,0.635802,0.158397,0.657721
0.227135,0.542474,0.225152,0.641858
0.395104,0.504954,0.223425,0.643604
0.198495,0.555812,0.379291,0.504025
0.478339,0.584387,0.107801,0.500979
0.272635,0.421922,0.233070,0.742406
0.332031,0.624355,0.236146,0.606148
0.327680,0.573375,0.154847,0.594492
0.432993,0.464755,0.208460,0.568591
0.255827,0.529602,0.270959,0.640482
0.397674,0.557345,0.261187,0.715444
0.090277,0.486321,0.234794,0.473075
0.409834,0.582635,0.091502,0.604216
0.273598,0.597279,0.124365,0.574601
0.288424,0.696515,0.305138,0.413588
0.198959,0.604832,0.266572,0.732082
0.430013,0.578019,0.214194,0.545688
0.325963,0.490802,0.221175,0.588441
0.199957,0.619332,0.305382,0.715373
0.230357,0.531834,0.280804,0.649973
0.261129,0.530451,0.157964,0.554427
0.208234,0.450811,0.285731,0.546456
0.107424,0.528925,0.180987,0.759127
0.400768,0.380419,0.097894,0.564554
0.256829,0.556938,0.332400,0.537694
0.326581,0.608480,0.155822,0.715970
0.215338,0.635569,0.188833,0.671769
0.279975,0.652074,0.240182,0.478145
0.336393,0.361487,0.177883,0.596671
0.275494,0.591771,0.157532,0.619933
0.250800,0.535890,0.361818,0.739712
0.294620,0.418191,0.121043,0.535671
0.114781,0.483946,0.204324,0.652951
0.260156,0.489553,0.191653,0.416528
0.327779,0.567279,0.378789,0.622531
0.263203,0.664950,0.154634,0.538976
0.421776,0.688986,0.397019,0.584316
0.339352,0.552808,0.405471,0.706500
0.469007,0.535151,0.204436,0.598045
0.217004,0.593194,0.221403,0.767955
0.265191,0.493070,0.071024,0.704480
0.325494,0.564491,0.197688,0.652425
0.381713,0.594560,0.216591,0.501437
0.063213,0.567519,0.264973,0.588017
0.315955,0.643200,0.139015,0.426433
0.309978,0.596713,0.192884,0.567063
0.285025,0.535024,0.222530,0.456786
0.359033,0.595826,0.369473,0.694487
0.288609,0.478248,0.222073,0.654346
0.278637,0.628233,0.284531,0.531558
0.214945,0.471626,0.096264,0.599557
0.387560,0.618902,0.150873,0.612383
0.341367,0.607137,0.052825,0.501376
0.324902,0.556682,0.075580,0.558217
0.189357,0.524226,0.087588,0.505112
0.215600,0.649531,0.204285,0.515829
0.359379,0.425452,0.230850,0.682376
0.304196,0.639590,0.296456,0.636401
0.259799,0.535374,0.059321,0.655549
0.423931,0.555390,0.220679,0.609675
0.346067,0.558826,0.015956,0.461878
0.366688,0.444988,0.205761,0.620165
0.239314,0.425260,0.283952,0.605262
0.424178,0.419232,0.266163,0.598006
0.326152,0.522353,0.244055,0.728475
0.230932,0.481277,0.245363,0.599902
0.288259,0.452835,0.273989,0.531183
0.313110,0.611694,0.269192,0.501072
0.275543,0.727927,0.155186,0.566048
0.500070,0.630929,0.217430,0.651307
0.356326,0.582194,0.273365,0.579862
0.485060,0.623143,0.326803,0.706138
0.241178,0.494937,0.231714,0.671420
0.242432,0.498701,0.183304,0.544925
0.298334,0.601545,0.098265,0.576049
0.412159,0.526551,0.200938,0.631563
0.258120,0.568955,0.253631,0.703118
0.259054,0.675286,0.156562,0.626416
0.348799,0.368549,0.206050,0.804809
0.447186,0.729681,0.122097,0.515628
0.202249,0.409233,0.168827,0.619443
0.257748,0.610900,0.236042,0.600662
0.356945,0.544285,0.153687,0.584974
0.229374,0.669958,0.110767,0.695552
0.340649,0.666614,0.214816,0.722236
0.311934,0.465015,0.145473,0.746942
0.342740,0.538760,0.271625,0.676064
0.345167,0.568622,0.209894,0.716463
0.243385,0.554933,0.110700,0.694448
0.371798,0.521263,0.303534,0.647244
0.339388,0.363650,0.214271,0.586338
0.196878,0.665469,0.172002,0.681086
0.166214,0.522855,0.090588,0.611410
0.403462,0.423777,0.280267,0.574800
0.381501,0.556973,0.329745,0.451882
0.265093,0.529799,0.283230,0.582169
0.283658,0.493713,0.228788,0.620889
0.308319,0.649446,0.114926,0.475347
0.091037,0.496366,0.124795,0.688877
0.260342,0.498369,0.147945,0.497811
0.320473,0.616763,0.165722,0.577685
0.155248,0.533474,0.275153,0.699306
0.381720,0.580356,0.122441,0.532763
0.329016,0.574480,0.316617,0.621696
0.301395,0.559024,0.253315,0.609509
0.265477,0.544114,0.164281,0.686436
0.343372,0.694597,0.076484,0.672546
0.319994,0.584135,0.180424,0.650636
0.271487,0.553961,0.174786,0.680021
0.363194,0.602955,0.251083,0.571407
0.197614,0.620381,0.198000,0.727402
0.217225,0.494042,0.189323,0.655734
0.446288,0.683162,0.234801,0.633866
0.319923,0.478829,0.013570,0.504652
0.382250,0.522472,0.142474,0.543611
0.307324,0.503921,0.201491,0.602674
0.376059,0.362459,0.131465,0.711342
0.397864,0.555734,0.246379,0.508081
0.212040,0.596156,0.069373,0.713486
0.370721,0.453698,0.221236,0.613439
0.365699,0.506409,0.199915,0.598318
0.228996,0.739972,0.309750,0.641964
0.357344,0.552330,0.165816,0.500835
0.423144,0.698865,0.203264,0.560026
0.262242,0.549824,0.272339,0.608689
0.322248,0.572546,0.139835,0.543372
0.260290,0.498326,0.013899,0.661796
0.406985,0.445239,0.358555,0.576540
0.334462,0.637633,0.161072,0.669126
0.406801,0.611535,0.168691,0.736839
0.269170,0.606878,0.251598,0.625606
0.319366,0.589934,0.227413,0.579793
0.055144,0.609184,0.175837,0.668276
0.144266,0.594944,0.247528,0.625504
0.347108,0.604156,0.330187,0.599705
0.439948,0.495716,0.105030,0.659968
0.390252,0.592518,0.330660,0.579861
0.329946,0.611893,0.171351,0.544294
0.256329,0.708728,0.172866,0.536387
0.443977,0.452486,0.099921,0.626596
0.503758,0.629974,0.113554,0.497204
0.199404,0.647196,0.153251,0.529432
0.300882,0.487498,0.192684,0.659118
0.345473,0.493488,0.270116,0.622156
0.310433,0.496281,0.084239,0.617472
0.427906,0.676786,0.226770,0.475187
0.228775,0.519078,0.183274,0.685181
0.228614,0.510977,0.168809,0.735303
0.267707,0.516369,0.089616,0.627310
0.343433,0.624707,0.269296,0.683689
0.181742,0.603752,0.161720,0.656364
0.284894,0.514841,0.353517,0.685059
0.237028,0.695714,0.072031,0.645408
0.248853,0.576177,0.079484,0.774490
0.381397,0.623685,0.284569,0.586520
0.367148,0.477452,0.169715,0.651956
0.192878,0.401363,0.372125,0.752924
0.388616,0.458115,0.148638,0.656746
0.505527,0.488765,0.303169,0.530112
0.434432,0.493099,0.389279,0.551648
0.197745,0.392181,0.207521,0.402451
0.403535,0.557995,0.452687,0.735149
0.135683,0.483929,0.101493,0.577982
0.274478,0.435929,0.364281,0.716452
0.408148,0.498942,0.271215,0.576714
0.398293,0.608657,0.225862,0.695740
0.306477,0.597710,0.224686,0.579765
0.319410,0.482053,0.292856,0.466277
0.184943,0.651263,0.069461,0.544996
0.346842,0.538352,0.104312,0.670928
0.214282,0.622271,0.182011,0.662562
0.295733,0.563595,0.019435,0.584260
0.355902,0.587705,0.193476,0.753717
0.323664,0.661781,0.338057,0.676490
0.363490,0.472589,0.140022,0.572119
0.311053,0.561424,0.131740,0.500240
0.350318,0.554884,0.147147,0.595987
0.185231,0.500749,0.091801,0.565854
0.280313,0.517595,0.179069,0.563977
0.335830,0.581476,0.330470,0.547063
0.293472,0.557008,0.201279,0.609984
0.362647,0.503641,0.345729,0.685788
0.398056,0.626637,0.203827,0.578024
0.269877,0.612636,0.267321,0.522722
0.275123,0.601109,0.168845,0.649879
0.427795,0.701824,0.156488,0.631066
0.266532,0.636535,0.101291,0.668050
0.243136,0.509330,0.252469,0.568520
0.390282,0.394785,0.235860,0.564727
0.204891,0.578110,0.111175,0.623276
0.255003,0.729827,0.233763,0.604097
0.248296,0.464089,0.130847,0.487491
0.295258,0.480722,0.227267,0.544522
0.265902,0.467033,0.290827,0.672821
0.412448,0.461909,0.290488,0.565930
0.146005,0.553953,0.206669,0.641920
0.439178,0.607852,0.109489,0.620649
0.274644,0.605796,0.062936,0.593977
0.325787,0.570993,0.431963,0.560774
0.340292,0.624219,0.198616,0.581330
0.336381,0.504062,0.211189,0.618323
0.167225,0.523186,0.028370,0.668504
0.379903,0.497428,0.248319,0.520709
0.257576,0.602639,0.250718,0.507656
0.328678,0.544814,0.203348,0.568057
0.407104,0.535647,0.239706,0.615396
0.240675,0.480647,0.312508,0.704902
0.289625,0.626733,0.172972,0.649104
0.455500,0.517464,0.181652,0.496935
0.306596,0.586522,0.221660,0.501720
0.326845,0.487044,0.298099,0.608079
0.404998,0.531765,0.255731,0.701914
0.303470,0.489975,0.261496,0.613574
0.314893,0.438690,0.141371,0.691899
0.305186,0.543547,0.213803,0.514183
0.356218,0.565950,0.273970,0.518620
0.302164,0.521067,0.210040,0.651269
0.174090,0.577949,0.123316,0.468668
0.217289,0.551339,0.209764,0.626104
0.222945,0.555314,0.083268,0.662581
0.329360,0.524547,0.196799,0.675421
0.215084,0.562379,0.171833,0.522322
0.296543,0.596366,0.239874,0.725988
0.332476,0.534803,0.294333,0.684996
0.287191,0.467205,0.078658,0.432937
0.258916,0.690228,0.210297,0.587095
0.214538,0.507089,0.047984,0.526437
0.263288,0.662943,0.380300,0.575394
0.327136,0.556152,0.181459,0.465073
0.264898,0.513895,0.106739,0.724553
0.330171,0.587068,0.155638,0.501016
0.257270,0.565019,0.366950,0.645172
0.277977,0.573524,0.216304,0.633268
0.239046,0.522969,0.303070,0.576887
0.299185,0.584999,0.303896,0.732270
0.306246,0.606283,0.335524,0.428155
0.354568,0.631837,0.186110,0.657971
0.205212,0.521221,0.083405,0.676266
0.289220,0.516725,0.318566,0.589921
0.383211,0.537109,0.237357,0.492258
0.301940,0.437734,0.281463,0.696011
0.232657,0.461406,0.198717,0.586513
0.309178,0.523733,0.200769,0.463947
0.253096,0.574020,0.128312,0.567183
0.200616,0.483882,0.203889,0.637859
0.289763,0.552693,0.222240,0.673711
0.099090,0.462836,0.298303,0.706597
0.334470,0.575015,0.314928,0.554860
0.375483,0.656961,0.210890,0.447501
0.429951,0.340263,0.265834,0.492294
0.339974,0.508181,0.123280,0.433485
0.311239,0.419312,0.306630,0.750912
0.378360,0.445771,0.145168,0.584436
0.244349,0.566945,0.204824,0.481922
0.224876,0.707430,0.313254,0.500219
0.195159,0.703430,0.229590,0.463144
0.315036,0.684248,0.265500,0.625931
0.387100,0.624870,0.213874,0.672168
0.335971,0.583786,0.102404,0.628930
0.155349,0.603228,0.226555,0.622703
0.277783,0.466399,0.275144,0.497876
0.339348,0.592948,0.347599,0.512306
0.328863,0.440886,0.167833,0.653595
0.330258,0.496383,0.277780,0.561468
0.218163,0.559310,0.175886,0.568769
0.349574,0.633099,0.309795,0.688820
0.368499,0.571762,0.095680,0.463452
0.279481,0.545293,0.131902,0.517289
0.313911,0.510844,0.142985,0.555023
0.369247,0.647580,0.385179,0.608041
0.250983,0.641650,0.388191,0.578464
0.323119,0.669362,0.292854,0.453415
0.359307,0.652438,0.089518,0.596757
0.398000,0.525979,0.132894,0.642816
0.138727,0.489942,0.080462,0.524560
0.244359,0.510277,0.249546,0.677514
0.309630,0.466677,0.220954,0.720072
0.335086,0.535536,0.105782,0.555933
0.307983,0.519985,0.115227,0.686627
0.289861,0.647012,0.302339,0.756323
0.494098,0.637426,0.252980,0.567801
0.309633,0.557244,0.046611,0.525267
0.463886,0.519350,0.247826,0.511348
0.356882,0.708996,0.202104,0.612043
0.241539,0.562736,0.198029,0.688493
0.333262,0.662021,0.230102,0.467691
0.310674,0.496569,0.264676,0.636843
0.234451,0.544235,0.170780,0.682713
0.377093,0.544672,0.121297,0.737510
0.467280,0.676610,0.281219,0.479494
0.356428,0.650177,0.280746,0.623305
0.251180,0.544205,0.169049,0.580950
0.339353,0.636526,0.318528,0.471151
0.229602,0.561363,0.216258,0.513931
0.361833,0.611864,0.095062,0.584429
0.156390,0.499472,0.142013,0.597227
0.210440,0.688681,0.114223,0.649530
0.314376,0.568105,0.282171,0.597762
0.238040,0.644360,0.225168,0.617289
0.465114,0.535744,0.281976,0.651978
0.375971,0.605606,0.164740,0.614552
0.234812,0.445795,0.263556,0.713931
0.201306,0.664807,0.242404,0.531254
0.185784,0.454949,0.209329,0.627379
0.306099,0.558609,0.155245,0.545283
0.280943,0.404984,0.261619,0.561892
0.328300,0.586274,0.290398,0.836090
0.259613,0.582244,0.251730,0.505500
0.352741,0.668979,0.164078,0.515618
0.161697,0.672205,0.246661,0.557241
0.396959,0.517743,0.157827,0.719151
0.272471,0.752304,0.199672,0.510283
0.305547,0.533768,0.150914,0.460517
0.309247,0.566242,0.174927,0.768595
0.322077,0.561395,0.167133,0.555571
0.178379,0.611400,0.289893,0.602661
0.389963,0.541612,0.322856,0.760339
0.269123,0.534585,0.146129,0.608161
0.427422,0.507866,0.072452,0.505623
0.298674,0.538272,0.308057,0.618107
0.241282,0.578188,0.195248,0.529127
0.277419,0.607020,0.213448,0.669656
0.242997,0.572202,0.332156,0.761386
0.284739,0.512657,0.116054,0.457457
0.302960,0.585615,0.065651,0.606019
0.134711,0.642935,0.216622,0.580855
0.339708,0.636276,0.219578,0.445020
0.271035,0.582979,0.344192,0.639918
0.196121,0.436596,0.072924,0.663962
0.216439,0.641970,0.253059,0.474324
0.339637,0.428787,0.194341,0.693429
0.358559,0.530976,0.217844,0.589361
0.454377,0.507792,0.194899,0.476086
0.233305,0.622586,0.216472,0.632081
0.449268,0.655072,0.206879,0.699793
0.379945,0.551220,0.101421,0.565113
0.347204,0.342210,0.316172,0.588160
0.356719,0.544737,0.278336,0.651531
0.416013,0.482554,0.186478,0.574382
0.287282,0.508421,0.268051,0.744323
0.158800,0.633160,0.183977,0.647563
0.269319,0.517628,0.151480,0.490763
0.165771,0.437467,0.230740,0.525558
0.229385,0.474828,0.205982,0.524410
0.316237,0.508351,0.303361,0.591214
0.275859,0.663845,0.278986,0.479841
0.457676,0.422993,0.117246,0.585504
0.303705,0.659979,0.135851,0.588093
0.242656,0.524735,0.081537,0.664344
0.396963,0.574759,0.239032,0.624393
0.356103,0.531542,0.389256,0.667332
0.480830,0.421003,0.132157,0.579461
0.323412,0.555928,0.187909,0.653835
0.418874,0.581587,0.087405,0.564568
0.406801,0.627042,0.159863,0.711826
0.319877,0.546206,0.245447,0.546208
0.358507,0.424667,0.281796,0.642535
0.280254,0.432785,0.225517,0.689268
0.219196,0.667428,0.296865,0.412437
0.273435,0.533955,0.224685,0.516827
0.189548,0.626163,0.181415,0.565612
0.323856,0.647825,0.146524,0.608045
0.358549,0.513450,0.194199,0.558339
