m_campaign_0,m_campaign_1,m_campaign_2,m_campaign_3
0.713582,0.251040,0.206017,0.784410
0.342941,0.371611,0.476680,0.702059
0.830264,0.283581,0.352093,0.628954
0.035713,0.251551,0.135135,0.725125
0.058061,0.458603,0.424196,0.688513
0.319304,0.367116,0.140488,0.632347
0.698932,0.352625,0.583727,0.590664
0.239196,0.679256,0.330208,0.525880
0.733305,0.562336,0.256671,0.701951
0.787147,0.304824,0.419918,0.572362
0.863550,0.393478,0.137797,0.698417
0.542955,0.540041,0.176631,0.511314
0.415885,0.261656,0.170984,0.507981
0.099373,0.369437,0.051375,0.541426
0.460237,0.534429,0.258774,0.557230
0.125138,0.350631,0.292133,0.707518
0.812640,0.424053,0.188192,0.570824
0.466756,0.454400,0.236369,0.645539
0.110855,0.514372,0.127258,0.414879
0.041912,0.462660,0.515554,0.912878
0.779510,0.506669,0.161871,0.924250
0.176313,0.383096,0.065322,0.675176
0.432322,0.474015,0.172852,0.534264
0.130196,0.526509,0.217689,0.609554
0.270496,0.601697,0.391783,0.701416
0.149434,0.458922,0.682198,0.326852
0.705501,0.572010,0.094581,0.435356
0.724675,0.411716,0.525141,0.536663
0.575606,0.105841,0.300237,0.593559
0.668549,0.295348,0.476116,0.634568
0.590980,0.129643,0.297941,0.377016
0.043531,0.261943,0.183874,0.661062
0.246402,0.636918,0.142149,0.644312
0.757980,0.295734,0.120464,0.570849
0.342213,0.229506,0.191710,0.776838
0.449554,0.253221,0.303558,0.532514
0.228172,0.519208,0.311044,0.327373
0.900617,0.355296,0.469488,0.591175
0.899573,0.320856,0.089224,0.676804
0.191990,0.350079,0.555757,0.655586
0.302207,0.410522,0.022881,0.672139
0.170006,0.062038,0.301940,0.528181
0.459241,0.426468,0.083219,0.704803
0.240837,0.419068,0.142872,0.605866
0.267050,0.371982,0.360569,0.548865
0.789896,0.507103,0.162052,0.754330
0.123090,0.373123,0.508608,0.679092
0.316731,0.484374,0.118544,0.695650
0.753073,0.286579,0.077139,0.574776
0.584525,0.415603,0.648296,0.628186
0.097003,0.256105,0.274082,0.698166
0.338547,0.506081,0.113682,0.609206
0.221104,0.416231,0.366133,0.669049
0.969373,0.664395,0.176898,0.822374
0.746072,0.366912,0.432154,0.651721
0.258701,0.418599,0.563649,0.580697
0.454219,0.282027,0.157111,0.632111
0.246867,0.402395,0.161259,0.580849
0.185725,0.435049,0.196287,0.594976
0.925192,0.183172,0.141182,0.734004
0.099839,0.562481,0.226381,0.483887
0.159599,0.483305,0.020090,0.624183
0.322904,0.414805,0.154452,0.426417
0.762164,0.500237,0.725492,0.687096
0.438149,0.322399,0.353638,0.722454
0.278685,0.356822,0.370589,0.580230
0.264923,0.388248,0.216091,0.521086
0.699760,0.183569,0.228366,0.402795
0.292037,0.413627,0.299870,0.769370
0.641645,0.416298,0.313341,0.612617
0.796660,0.341872,0.201842,0.692584
0.041364,0.363135,0.255350,0.582129
0.522715,0.715174,0.024992,0.625415
0.761214,0.333976,0.243039,0.596646
0.090958,0.228170,0.360624,0.402639
0.625215,0.498619,0.316407,0.703177
0.779051,0.369867,0.304175,0.570776
0.227390,0.401087,0.548883,0.735480
0.953696,0.455311,0.365246,0.572159
0.714888,0.402501,0.130375,0.684155
0.044113,0.405108,0.222017,0.636272
0.456012,0.103242,0.229218,0.543107
0.867147,0.433224,0.062785,0.616093
0.520322,0.374608,0.544367,0.504858
0.551392,0.236416,0.075381,0.363983
0.615607,0.410108,0.233939,0.839131
0.779306,0.500020,0.341159,0.601362
0.145894,0.454450,0.162330,0.414885
0.575758,0.338394,0.092876,0.715566
0.846682,0.303864,0.428445,0.652609
0.918739,0.286458,0.523639,0.694111
0.227326,0.432064,0.374341,0.680192
0.588838,0.286356,0.443480,0.708133
0.524758,0.556092,0.489241,0.593714
0.601431,0.278128,0.205638,0.693942
0.803373,0.513069,0.373342,0.476967
0.458022,0.287322,0.399808,0.581241
0.267855,0.403800,0.251903,0.393463
0.171006,0.186936,0.625229,0.828653
0.477085,0.090531,0.131124,0.762433
0.745874,0.559007,0.171223,0.609876
0.889802,0.382694,0.223536,0.528964
0.989298,0.382627,0.283747,0.456575
0.648972,0.475286,0.454791,0.648728
0.130802,0.344133,0.122453,0.564776
0.847350,0.402151,0.560212,0.631276
0.406183,0.309064,0.553173,0.464948
0.333893,0.235115,0.245051,0.647638
0.691503,0.574051,0.186957,0.420269
0.921829,0.355135,0.097324,0.528697
0.411610,0.379224,0.173041,0.386376
0.161736,0.202114,0.028091,0.431567
0.855591,0.269808,0.256217,0.468951
0.717694,0.410711,0.138679,0.724283
0.107293,0.474718,0.233359,0.877035
0.569481,0.237087,0.220037,0.621574
0.508448,0.410602,0.157939,0.865232
0.668461,0.534968,0.306882,0.264962
0.100915,0.574680,0.367651,0.641651
0.666756,0.187141,0.284080,0.585846
0.029547,0.285094,0.438032,0.614996
0.793743,0.282803,0.297162,0.732559
0.999571,0.392824,0.416886,0.417598
0.832912,0.433614,0.157996,0.800006
0.278494,0.417004,0.110320,0.639884
0.243128,0.406773,0.392742,0.650528
0.993345,0.456121,0.171925,0.705254
0.875062,0.231219,0.384287,0.599211
0.661124,0.427007,0.470164,0.601453
0.720103,0.418602,0.088805,0.696829
0.219234,0.374315,0.336611,0.615850
0.947378,0.318365,0.058193,0.649255
0.380445,0.580576,0.484765,0.678613
0.595148,0.300241,0.100082,0.570122
0.050463,0.557848,0.233473,0.517787
0.072084,0.343023,0.234886,0.856811
0.567267,0.375528,0.225841,0.808859
0.283102,0.599607,0.241431,0.418616
0.416377,0.289668,0.367295,0.665142
0.370054,0.361090,0.085609,0.508116
0.161612,0.469003,0.555970,0.528610
0.825903,0.498838,0.386871,0.816132
0.966802,0.336624,0.152193,0.531828
0.635020,0.399536,0.466724,0.414406
0.844360,0.205095,0.467236,0.567860
0.183410,0.369807,0.346010,0.772670
0.482169,0.427846,0.650008,0.852656
0.763314,0.538442,0.458043,0.510783
0.658222,0.561432,0.400453,0.684482
0.672135,0.754608,0.086168,0.657726
0.357817,0.225393,0.035011,0.514658
0.883527,0.464457,0.116739,0.627588
0.044145,0.576537,0.399480,0.552094
0.118986,0.410106,0.177537,0.804149
0.221135,0.406985,0.125610,0.726765
0.851592,0.322157,0.456449,0.570737
0.939081,0.447441,0.179353,0.561042
0.748583,0.343011,0.730635,0.318376
0.107460,0.344565,0.090337,0.734982
0.139851,0.240831,0.442259,0.612127
0.537009,0.572136,0.258868,0.268404
0.972217,0.384566,0.756201,0.641512
0.197886,0.259368,0.596769,0.530751
0.549081,0.448595,0.190426,0.510573
0.039188,0.412209,0.126553,0.591316
0.503667,0.306072,0.120522,0.521052
0.169432,0.457257,0.434850,0.624988
0.594729,0.397308,0.194110,0.442149
0.198041,0.360874,0.105871,0.408296
0.538140,0.413657,0.463894,0.656773
0.478204,0.346012,0.262099,0.825896
0.653007,0.428611,0.314425,0.452848
0.978853,0.327236,0.239250,0.673396
0.916477,0.567589,0.269710,0.493822
0.253890,0.487962,0.184129,0.536374
0.632965,0.389811,0.258622,0.557671
0.494225,0.414143,0.379707,0.538799
0.006126,0.494132,0.139127,0.663834
0.555014,0.529923,0.197270,0.526645
0.273985,0.598645,0.255978,0.707569
0.115549,0.561344,0.154066,0.381409
0.763074,0.302285,0.508459,0.451455
0.460592,0.346325,0.345785,0.703069
0.137062,0.395704,0.300786,0.463709
0.626161,0.175076,0.195014,0.732808
0.683940,0.315331,0.317469,0.664000
0.707945,0.214553,0.482633,0.601668
0.848470,0.384025,0.388893,0.616846
0.946939,0.344726,0.130321,0.653035
0.884031,0.349801,0.174381,0.701965
0.468114,0.362826,0.372506,0.396271
0.706827,0.467045,0.452021,0.316262
0.122849,0.488913,0.436081,0.654597
0.248083,0.328474,0.213189,0.589951
0.041096,0.544972,0.423841,0.613027
0.282308,0.377613,0.066768,0.548954
0.953838,0.685570,0.354170,0.558801
0.501797,0.237505,0.403769,0.522039
0.783594,0.370540,0.054650,0.458592
0.786962,0.500857,0.290620,0.609619
0.352046,0.480190,0.408899,0.555770
0.093534,0.156607,0.372379,0.686093
0.810577,0.473431,0.244641,0.496003
0.698721,0.344941,0.143153,0.540764
0.879338,0.233258,0.714142,0.838928
0.847824,0.500795,0.135411,0.716451
0.803597,0.425728,0.204053,0.632645
0.618340,0.477274,0.375303,0.760064
0.589403,0.517573,0.262081,0.691885
0.994228,0.453820,0.494391,0.700917
0.105538,0.244237,0.476190,0.527994
0.441310,0.453048,0.413244,0.671030
0.988139,0.322306,0.329614,0.325876
0.847364,0.288131,0.045733,0.705998
0.550046,0.256319,0.396041,0.563528
0.372852,0.274418,0.507710,0.562249
0.378937,0.483454,0.158980,0.636903
0.425379,0.335453,0.066699,0.644064
0.146495,0.361849,0.211994,0.615409
0.123496,0.546627,0.470406,0.525021
0.475789,0.672334,0.294921,0.640409
0.105811,0.404884,0.227082,0.604243
0.031709,0.409192,0.214162,0.656285
0.283355,0.420769,0.121257,0.633163
0.188297,0.490307,0.239258,0.338829
0.445691,0.452439,0.492618,0.530292
0.675558,0.246497,0.086931,0.598611
0.739864,0.538654,0.062370,0.460822
0.915085,0.365151,0.496562,0.388160
0.603175,0.337354,0.143703,0.529922
0.407947,0.559448,0.516643,0.466054
0.280200,0.386706,0.035273,0.773819
0.550548,0.422560,0.365876,0.711425
0.946256,0.760670,0.081948,0.758969
0.690449,0.303088,0.258786,0.481191
0.835216,0.455032,0.215128,0.751542
0.787138,0.526366,0.061297,0.695115
0.784999,0.467397,0.216284,0.557513
0.229302,0.344072,0.163154,0.403776
0.727094,0.778268,0.325391,0.634293
0.875253,0.305154,0.108711,0.625355
0.884040,0.492372,0.478494,0.759957
0.878469,0.575988,0.421507,0.712400
0.920621,0.183203,0.433914,0.413047
0.688515,0.309071,0.205196,0.691014
0.721335,0.317553,0.176501,0.694924
0.324644,0.583436,0.474600,0.763923
0.711153,0.557079,0.307268,0.606119
0.422063,0.370300,0.428740,0.741573
0.669103,0.604047,0.385279,0.629903
0.782608,0.308823,0.388132,0.469396
0.303080,0.403151,0.280061,0.821495
0.542195,0.538322,0.263650,0.840382
0.007352,0.499788,0.079018,0.689684
0.277874,0.572946,0.129614,0.583216
0.084666,0.650673,0.338590,0.618681
0.184152,0.374451,0.234247,0.479206
0.295262,0.321808,0.194290,0.769569
0.453742,0.425833,0.231742,0.553871
0.524326,0.317813,0.144020,0.770517
0.900963,0.620623,0.425738,0.726405
0.178672,0.390950,0.294431,0.445634
0.615724,0.395812,0.316589,0.509975
0.946413,0.314821,0.351328,0.593163
0.433681,0.392925,0.229649,0.694605
0.964775,0.574102,0.201509,0.547084
0.693363,0.338156,0.191856,0.627309
0.796778,0.135938,0.235705,0.615664
0.782489,0.472841,0.481713,0.605723
0.079466,0.287078,0.307479,0.819625
0.281273,0.285750,0.425617,0.503493
0.427504,0.480021,0.207580,0.630361
0.547051,0.475756,0.054571,0.389815
0.731568,0.304546,0.297075,0.725652
0.422836,0.476541,0.467871,0.548489
0.642676,0.298032,0.121467,0.658024
0.972316,0.306678,0.197919,0.587054
0.170351,0.349922,0.507529,0.280064
0.513535,0.505288,0.302472,0.776001
0.800086,0.296896,0.050189,0.469504
0.363998,0.262003,0.425633,0.743629
0.828917,0.411998,0.269984,0.629886
0.398713,0.533594,0.297119,0.642490
0.539779,0.236017,0.264742,0.614401
0.023615,0.416435,0.574005,0.610763
0.098741,0.623556,0.320083,0.532972
0.256673,0.492291,0.065939,0.646191
0.377103,0.336630,0.255089,0.574581
0.574974,0.402541,0.306461,0.279718
0.507794,0.418265,0.329301,0.560390
0.320675,0.313997,0.329159,0.721121
0.779499,0.325302,0.216633,0.488700
0.403628,0.470912,0.125450,0.486499
0.502530,0.480837,0.329082,0.663574
0.104900,0.363769,0.247104,0.653122
0.425651,0.519599,0.234319,0.603528
0.141492,0.489924,0.339698,0.654070
0.985592,0.367505,0.176911,0.606452
0.378185,0.419359,0.231084,0.624503
0.011912,0.389554,0.374193,0.654953
0.416188,0.422434,0.190823,0.637751
0.772760,0.476528,0.303868,0.707347
0.708176,0.551405,0.671891,0.839068
0.331998,0.536391,0.251657,0.809151
0.346582,0.317156,0.195311,0.385224
0.978850,0.118015,0.660557,0.406688
0.699893,0.247926,0.627777,0.582093
0.775156,0.503141,0.286638,0.797407
0.023961,0.640984,0.440120,0.719720
0.210863,0.309093,0.158187,0.530709
0.213852,0.327734,0.772904,0.583695
0.853170,0.380958,0.105107,0.698329
0.987563,0.249900,0.304281,0.536129
0.233952,0.175602,0.159947,0.399010
0.869624,0.190283,0.159363,0.596637
0.984301,0.356949,0.486968,0.479903
0.569481,0.345842,0.365828,0.663578
0.148629,0.283857,0.382033,0.414545
0.164453,0.494255,0.386894,0.516931
0.131881,0.605294,0.275560,0.443349
0.277974,0.260822,0.196489,0.590980
0.330215,0.202087,0.206542,0.674465
0.863500,0.243722,0.136420,0.624666
0.194210,0.597587,0.320247,0.668796
0.611400,0.307902,0.111532,0.465582
0.126010,0.455406,0.454411,0.539057
0.872297,0.390491,0.377295,0.874035
0.251728,0.347395,0.279860,0.728598
0.910505,0.572602,0.244378,0.423358
0.870447,0.414525,0.106761,0.566763
0.315802,0.400043,0.028212,0.540388
0.502503,0.472272,0.218135,0.783883
0.827310,0.185167,0.381330,0.345720
0.240342,0.309068,0.080983,0.615894
0.141726,0.383242,0.443633,0.614807
0.816636,0.342144,0.129410,0.592609
0.780817,0.388429,0.129034,0.785879
0.457041,0.273182,0.041839,0.653858
0.321027,0.362891,0.171773,0.771716
0.364173,0.516159,0.174997,0.505904
0.723077,0.510311,0.278247,0.748771
0.730472,0.476034,0.131757,0.626266
0.213273,0.449423,0.853819,0.551864
0.706387,0.635737,0.176166,0.614103
0.216745,0.140957,0.163040,0.524394
0.561028,0.366355,0.222405,0.571840
0.881309,0.474140,0.267784,0.581033
0.906975,0.200931,0.173775,0.644846
0.979879,0.319730,0.351761,0.614827
0.584191,0.364545,0.719022,0.584307
0.654847,0.461775,0.128340,0.523555
0.025815,0.517987,0.582447,0.714523
0.178304,0.414934,0.218222,0.393813
0.435675,0.568876,0.367601,0.507559
0.801229,0.377298,0.233812,0.648587
0.302859,0.562415,0.385054,0.474276
0.349585,0.635363,0.516853,0.692261
0.110143,0.264811,0.249421,0.683777
0.519997,0.409969,0.401962,0.702956
0.710651,0.484530,0.436982,0.712702
0.580883,0.637596,0.189420,0.553522
0.698355,0.296750,0.504098,0.519233
0.854063,0.280876,0.530579,0.534996
0.197559,0.545066,0.179667,0.708832
0.533071,0.550168,0.378242,0.779075
0.952239,0.275177,0.447171,0.506543
0.016323,0.454626,0.640198,0.579808
0.518670,0.127459,0.230140,0.643076
0.046782,0.279875,0.128088,0.689449
0.824453,0.486325,0.419860,0.703115
0.693935,0.579646,0.447231,0.705402
0.806261,0.454463,0.363619,0.732995
0.372457,0.555106,0.499404,0.614795
0.624036,0.147977,0.100728,0.592965
0.605688,0.521857,0.236450,0.386740
0.297168,0.498683,0.162612,0.673481
0.380258,0.273533,0.247097,0.650087
0.746916,0.207917,0.234648,0.480369
0.140897,0.161571,0.046136,0.590896
0.799584,0.363774,0.468004,0.577259
0.330952,0.576334,0.086252,0.538208
0.890327,0.373836,0.165941,0.658440
0.682678,0.314288,0.280710,0.423789
0.669129,0.381953,0.128465,0.480328
0.437805,0.306612,0.214661,0.667558
0.406609,0.362302,0.129185,0.632492
0.639405,0.691570,0.433351,0.574937
0.904602,0.548827,0.236809,0.508801
0.276631,0.262739,0.138221,0.459751
0.073717,0.375674,0.361025,0.529024
0.970063,0.443262,0.581142,0.691217
0.084269,0.528729,0.319742,0.599294
0.705547,0.371236,0.158706,0.406293
0.714342,0.464255,0.196362,0.584775
0.425422,0.348986,0.586300,0.552722
0.867697,0.407238,0.687267,0.223373
0.833510,0.326633,0.116979,0.461492
0.651700,0.296936,0.459486,0.320437
0.928493,0.649381,0.247046,0.454351
0.687670,0.305651,0.314566,0.684856
0.277248,0.200505,0.468678,0.529875
0.378693,0.339717,0.236139,0.715043
0.450451,0.599903,0.429386,0.705512
0.751757,0.489882,0.566315,0.544146
0.768733,0.282594,0.128928,0.510293
0.299959,0.450193,0.117394,0.526674
0.193925,0.396664,0.139362,0.563188
0.122214,0.468469,0.144864,0.660088
0.596707,0.304302,0.351149,0.392827
0.841391,0.357120,0.149939,0.552608
0.646231,0.330257,0.377820,0.670057
0.599090,0.143240,0.143377,0.711271
0.755535,0.479602,0.208002,0.632559
0.258198,0.613478,0.123112,0.839230
0.679563,0.389008,0.267969,0.718642
0.876628,0.354454,0.190921,0.493853
0.225474,0.452441,0.539718,0.642319
0.066668,0.364076,0.065265,0.649848
0.635349,0.433396,0.069784,0.488209
0.834838,0.223207,0.075989,0.718255
0.176818,0.428032,0.103185,0.555676
0.412620,0.378812,0.164295,0.621012
0.526088,0.325097,0.128374,0.506221
0.824298,0.390712,0.204612,0.649032
0.722440,0.228243,0.156226,0.546029
0.235688,0.339735,0.368839,0.763645
0.387850,0.487165,0.215506,0.610733
0.860748,0.333457,0.452752,0.466351
0.713294,0.244421,0.044784,0.590478
0.818351,0.437572,0.163886,0.674180
0.752840,0.303462,0.159656,0.653695
0.784625,0.506886,0.383386,0.454018
0.751898,0.314357,0.419112,0.327782
0.948786,0.333133,0.295525,0.570129
0.383101,0.598258,0.226080,0.694872
0.592638,0.250913,0.253524,0.471342
0.450758,0.498327,0.714236,0.450396
0.711329,0.318611,0.687346,0.619267
0.721966,0.266753,0.202147,0.545725
0.613505,0.369593,0.059071,0.375617
0.324578,0.506236,0.217455,0.599777
0.102139,0.436943,0.054538,0.346569
0.686810,0.500151,0.068985,0.596972
0.116823,0.473967,0.165480,0.662958
0.084756,0.365836,0.186608,0.604062
0.753665,0.356614,0.208847,0.646185
0.948043,0.280016,0.322818,0.662735
0.647157,0.486259,0.218122,0.480013
0.091231,0.273674,0.404738,0.386665
0.882046,0.326444,0.295606,0.498789
0.444862,0.289119,0.205981,0.458178
0.118799,0.515483,0.500223,0.762359
0.477341,0.497418,0.706937,0.736725
0.290697,0.349247,0.054037,0.750627
0.614089,0.274672,0.069187,0.637687
0.171495,0.214081,0.330076,0.443851
0.161988,0.264638,0.298011,0.591920
0.519382,0.399319,0.156496,0.556864
0.674554,0.327094,0.339057,0.519832
0.454131,0.414324,0.513666,0.716791
0.780067,0.348582,0.400088,0.621837
0.808580,0.551812,0.202403,0.646674
0.694034,0.316713,0.047893,0.676581
0.219622,0.367631,0.336401,0.491406
0.399458,0.574254,0.208484,0.511920
0.443943,0.428215,0.118127,0.459568
0.905675,0.260164,0.081079,0.641623
0.489474,0.371819,0.457914,0.698472
0.812476,0.450178,0.352841,0.613952
0.692882,0.408870,0.226764,0.417580
0.974224,0.607228,0.295709,0.576354
0.651304,0.495736,0.507049,0.648757
0.649070,0.391657,0.157483,0.582293
0.887358,0.165238,0.535629,0.630488
0.434010,0.173688,0.513069,0.728641
0.659191,0.273330,0.107077,0.485483
0.674640,0.578042,0.205800,0.476164
0.202269,0.307933,0.372442,0.564088
0.032755,0.308671,0.053174,0.487821
0.323718,0.392998,0.353628,0.424283
0.734983,0.285549,0.258326,0.625266
0.845983,0.481604,0.174003,0.703564
0.759405,0.514796,0.577525,0.669575
0.892345,0.538866,0.600433,0.204328
0.914510,0.095391,0.272498,0.552612
0.463758,0.429654,0.598153,0.646264
0.908519,0.499765,0.186109,0.510387
0.837958,0.310453,0.451319,0.803361
0.764574,0.461847,0.570333,0.579650
0.701626,0.370385,0.482962,0.681489
0.283937,0.300057,0.265001,0.669891
0.009853,0.323175,0.370291,0.546183
0.477366,0.346032,0.217052,0.642014
0.766720,0.574927,0.188447,0.848883
0.337057,0.478501,0.120377,0.573931
0.075544,0.333258,0.119365,0.585677
0.480541,0.305461,0.353507,0.451183
0.460435,0.573061,0.288107,0.431399
0.898840,0.395704,0.516665,0.340219
0.316822,0.474901,0.136711,0.754731
0.763078,0.323501,0.268744,0.577814
0.135182,0.364442,0.181977,0.644465
0.380752,0.541160,0.320948,0.542930
0.004517,0.422371,0.811359,0.569691
0.210878,0.133167,0.301645,0.356162
0.208818,0.444551,0.621810,0.628441
0.922158,0.401398,0.131431,0.497593
0.062025,0.138266,0.233035,0.572249
0.678542,0.124380,0.121084,0.698543
0.220647,0.347630,0.441581,0.368865
0.648903,0.441109,0.374311,0.695228
0.379728,0.409067,0.357784,0.719340
0.084350,0.297467,0.287951,0.659796
0.042236,0.328498,0.132408,0.545157
0.955018,0.354157,0.148876,0.427073
0.694297,0.289140,0.430115,0.477129
0.053926,0.407388,0.350838,0.465243
0.703163,0.200338,0.240536,0.583319
0.830531,0.492251,0.752204,0.637931
0.595874,0.353752,0.462928,0.742037
0.092537,0.166116,0.426171,0.461052
0.737733,0.432844,0.545716,0.604023
0.717342,0.328332,0.154088,0.640576
0.123780,0.445787,0.461012,0.540276
0.988625,0.418515,0.219054,0.516565
0.134862,0.319325,0.260167,0.688761
0.199070,0.291050,0.448182,0.565910
0.388521,0.403387,0.295003,0.809554
0.025190,0.416366,0.127484,0.495302
0.025525,0.324668,0.502879,0.412353
0.773244,0.317851,0.367907,0.405233
0.670626,0.288383,0.196402,0.676074
0.802485,0.408946,0.645626,0.817564
0.695590,0.478256,0.373663,0.419067
0.799916,0.263860,0.468797,0.451200
0.125867,0.161309,0.409423,0.478362
0.393730,0.155624,0.409873,0.497149
0.538843,0.618614,0.176325,0.705010
0.775048,0.465908,0.387130,0.706278
0.828205,0.448070,0.265880,0.499150
0.593538,0.436996,0.198425,0.425455
0.164714,0.534301,0.286126,0.468103
0.239975,0.472517,0.034464,0.641295
0.972810,0.520821,0.517165,0.718192
0.579683,0.279893,0.372594,0.477753
0.867625,0.340609,0.427375,0.630796
0.963424,0.455919,0.408601,0.621837
0.645692,0.276907,0.294298,0.647103
0.447039,0.237234,0.510986,0.577427
0.919271,0.410847,0.463259,0.578091
0.829946,0.366366,0.543780,0.526179
0.746831,0.373538,0.328787,0.565922
0.269821,0.459493,0.364139,0.591050
0.183653,0.153128,0.104711,0.573413
0.116317,0.294458,0.106314,0.692983
0.057078,0.481995,0.495255,0.522767
0.363565,0.277265,0.580709,0.696902
0.968708,0.466668,0.348915,0.679529
0.815664,0.537872,0.444386,0.507023
0.173709,0.353654,0.167693,0.487112
0.435647,0.359123,0.380128,0.524213
0.583896,0.342012,0.190562,0.754036
0.669548,0.020728,0.228586,0.553509
0.740460,0.324112,0.362740,0.640925
0.027945,0.556366,0.343565,0.717537
0.734984,0.264362,0.128739,0.683462
0.312938,0.517132,0.232940,0.614638
0.756851,0.067666,0.517891,0.376310
0.430313,0.558160,0.249136,0.847883
0.148765,0.275076,0.485130,0.546450
0.700612,0.246864,0.128696,0.561135
0.045928,0.325664,0.396996,0.547108
0.167971,0.707285,0.208294,0.767235
0.704852,0.441138,0.062451,0.416734
0.863225,0.296464,0.191501,0.664349
0.194445,0.517910,0.163723,0.575081
0.194226,0.460490,0.060932,0.858569
0.576803,0.557895,0.323520,0.590917
0.220969,0.530392,0.137052,0.885048
0.287896,0.394083,0.185044,0.588474
0.693399,0.271083,0.108965,0.398412
0.939049,0.223100,0.283116,0.551756
0.825274,0.425829,0.343621,0.627950
0.396910,0.362951,0.320748,0.584515
0.119298,0.295756,0.072396,0.629834
0.420438,0.252267,0.123500,0.515976
0.945693,0.494153,0.220179,0.519274
0.664054,0.373603,0.325492,0.558643
0.898972,0.522694,0.393166,0.541800
0.476972,0.578489,0.188182,0.723271
0.341943,0.497411,0.397304,0.553418
0.221259,0.278086,0.321904,0.768261
0.377485,0.485548,0.248232,0.618833
0.071782,0.560738,0.368553,0.599825
0.468356,0.396782,0.144530,0.569777
0.471437,0.121843,0.278495,0.787991
0.523411,0.525153,0.219579,0.379888
0.383877,0.567264,0.333948,0.504723
0.138224,0.597953,0.230255,0.636695
0.768441,0.596671,0.435102,0.821801
0.706035,0.265682,0.197264,0.624356
0.746552,0.377633,0.471757,0.412298
0.126156,0.406898,0.509452,0.611392
0.080894,0.387626,0.285755,0.552913
0.651201,0.352117,0.556830,0.795219
0.383151,0.442589,0.167933,0.617992
0.674610,0.489277,0.183011,0.682810
0.344371,0.424078,0.243615,0.479868
0.781471,0.510670,0.454502,0.526825
0.314707,0.266103,0.078981,0.398622
0.550036,0.436666,0.177170,0.671617
0.566399,0.483318,0.041681,0.875890
0.640244,0.595150,0.548254,0.574384
0.633097,0.585833,0.435195,0.347376
0.390004,0.337341,0.248175,0.411262
0.812970,0.455957,0.189583,0.623793
0.024808,0.248852,0.328003,0.709067
0.139622,0.514648,0.426757,0.676311
0.349853,0.218086,0.442329,0.945740
0.642162,0.562741,0.322505,0.403395
0.806304,0.619305,0.160209,0.757970
0.581717,0.183250,0.524079,0.384500
0.685609,0.443474,0.380075,0.676389
0.955431,0.275983,0.228924,0.520911
0.075684,0.336974,0.124256,0.669097
0.447072,0.326283,0.060613,0.640194
0.610240,0.569831,0.318773,0.620633
0.017780,0.268755,0.024710,0.543327
0.206452,0.341110,0.273038,0.410893
0.910083,0.424988,0.592183,0.490912
0.409955,0.458571,0.082115,0.583152
0.034701,0.274149,0.467369,0.622288
0.827962,0.461282,0.048410,0.615294
0.765029,0.440528,0.204011,0.544323
0.455534,0.401234,0.116345,0.379133
0.032442,0.539684,0.289235,0.726894
0.493780,0.491272,0.133639,0.417472
0.396598,0.360590,0.519195,0.608351
0.862960,0.170157,0.265069,0.646344
0.474190,0.548829,0.322703,0.542454
0.883553,0.346631,0.218822,0.609091
0.678546,0.364385,0.735224,0.598438
0.055061,0.385185,0.341191,0.571154
0.388928,0.368373,0.085605,0.675472
0.111840,0.369379,0.585925,0.679124
0.014764,0.514788,0.196303,0.453623
0.036391,0.099238,0.318091,0.563222
0.264146,0.512867,0.186464,0.561523
0.448195,0.421968,0.103495,0.516077
0.270867,0.357716,0.379348,0.516974
0.280334,0.255686,0.342783,0.709332
0.805394,0.581913,0.235185,0.656648
0.624575,0.501592,0.587641,0.650907
0.306815,0.702367,0.107865,0.497076
0.938944,0.371693,0.546597,0.519134
0.438872,0.327400,0.331973,0.655224
0.964408,0.347883,0.132063,0.301151
0.227947,0.436048,0.254061,0.537161
0.163590,0.622265,0.313359,0.518783
0.281128,0.210920,0.169715,0.665061
0.439891,0.272402,0.340287,0.656810
0.685815,0.280310,0.379070,0.607600
0.240770,0.537040,0.140419,0.578539
0.340242,0.523207,0.360215,0.563895
0.142692,0.405750,0.159464,0.724644
0.566422,0.079321,0.437598,0.754413
0.983159,0.313854,0.055195,0.555487
0.876947,0.322492,0.490364,0.655040
0.856225,0.315441,0.149410,0.600950
0.698948,0.340078,0.156352,0.543290
0.668116,0.392718,0.267833,0.485052
0.178871,0.339035,0.518898,0.592881
0.563980,0.240313,0.256323,0.636228
0.407101,0.119557,0.331513,0.582806
0.939166,0.515261,0.185915,0.728611
0.272430,0.517170,0.216410,0.564718
0.321548,0.253601,0.121439,0.504598
0.896141,0.301657,0.217410,0.608680
0.801745,0.435608,0.188022,0.742241
0.062123,0.382937,0.181375,0.457851
0.377075,0.353731,0.100268,0.425732
0.928511,0.366231,0.061140,0.433425
0.685599,0.527824,0.610461,0.672538
0.647467,0.252782,0.116253,0.505361
0.172018,0.620096,0.439533,0.583881
0.464635,0.412794,0.190847,0.383795
0.345070,0.538960,0.129100,0.747306
0.517165,0.396538,0.368626,0.597143
0.868663,0.296017,0.459308,0.631907
0.320677,0.456465,0.366023,0.705729
0.135494,0.363652,0.245564,0.663503
0.256913,0.263127,0.213457,0.541979
0.069065,0.405610,0.126718,0.612981
0.663627,0.191474,0.451935,0.634802
0.141119,0.218171,0.253437,0.535380
0.066311,0.512826,0.206241,0.728439
0.407294,0.446166,0.095027,0.789917
0.552251,0.486329,0.183132,0.610512
